OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,OrgLocIDTrap,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,U_trap2,LOGITUDE,LATITUDE,COLLECSAMPLEID,U_id2,Numtests,COLLECDATE,WEEK_NEW,YEAR
177914,Northwest MAD,NWDP,340 Norman Ct.,DES PLAINES,60016,340 Norman Ct._DES PLAINES_60016,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWDP|GRAVID TRAP,28,Female,PCRWNV,NEGATIVE,0,02-Sep-10,Culex,PIPIENS/RESTUANS,UTB0429,-87.92988,42.04765,886,UTB0429 886,2,29-Aug-10,35,2010
178091,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv2194,UTB0038 dv2194,2,29-Aug-10,35,2010
178092,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv2195,UTB0038 dv2195,2,29-Aug-10,35,2010
178093,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv2196,UTB0038 dv2196,2,29-Aug-10,35,2010
178094,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv2197,UTB0038 dv2197,2,29-Aug-10,35,2010
178095,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv2198,UTB0038 dv2198,2,29-Aug-10,35,2010
178061,Desplaines Valley MAD,lh,Franklin & 55th Pl.,LA GRANGE HIGHLANDS,60525,Franklin & 55th Pl._LA GRANGE HIGHLANDS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lh|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0031,-87.89658,41.78742,dv2162,UTB0031 dv2162,2,29-Aug-10,35,2010
178062,Desplaines Valley MAD,lh,Franklin & 55th Pl.,LA GRANGE HIGHLANDS,60525,Franklin & 55th Pl._LA GRANGE HIGHLANDS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lh|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0031,-87.89658,41.78742,dv2163,UTB0031 dv2163,2,29-Aug-10,35,2010
178063,Desplaines Valley MAD,lh,Franklin & 55th Pl.,LA GRANGE HIGHLANDS,60525,Franklin & 55th Pl._LA GRANGE HIGHLANDS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lh|GRAVID TRAP,23,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0031,-87.89658,41.78742,dv2164,UTB0031 dv2164,2,29-Aug-10,35,2010
178074,Desplaines Valley MAD,lp,"FPD NURSERY, OGDEN & WOLF",LA GRANGE PARK,60526,"FPD NURSERY, OGDEN & WOLF_LA GRANGE PARK_60526",COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lp|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0034,-87.89391,41.82378,dv2175,UTB0034 dv2175,2,29-Aug-10,35,2010
178075,Desplaines Valley MAD,lp,"FPD NURSERY, OGDEN & WOLF",LA GRANGE PARK,60526,"FPD NURSERY, OGDEN & WOLF_LA GRANGE PARK_60526",COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lp|GRAVID TRAP,49,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0034,-87.89391,41.82378,dv2176,UTB0034 dv2176,2,29-Aug-10,35,2010
178081,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv2184,UTB0036 dv2184,2,29-Aug-10,35,2010
178082,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv2185,UTB0036 dv2185,2,29-Aug-10,35,2010
178083,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv2186,UTB0036 dv2186,2,29-Aug-10,35,2010
178084,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv2187,UTB0036 dv2187,2,29-Aug-10,35,2010
178085,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv2188,UTB0036 dv2188,2,29-Aug-10,35,2010
179998,Northwest MAD,NWNB2,3120 N. Milwaukee,NORTHBROOK,60062,3120 N. Milwaukee_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,14-Sep-10,Culex,PIPIENS/RESTUANS,UTB0437,-87.88538,42.09502,892,UTB0437 892,2,29-Aug-10,35,2010
179999,Northwest MAD,NWNB2,3120 N. Milwaukee,NORTHBROOK,60062,3120 N. Milwaukee_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB2|GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,14-Sep-10,Culex,PIPIENS/RESTUANS,UTB0437,-87.88538,42.09502,893,UTB0437 893,2,29-Aug-10,35,2010
178056,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|ws|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0030,-87.88511,41.73975,dv2157,UTB0030 dv2157,2,29-Aug-10,35,2010
178057,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|ws|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0030,-87.88511,41.73975,dv2158,UTB0030 dv2158,2,29-Aug-10,35,2010
178058,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|ws|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0030,-87.88511,41.73975,dv2159,UTB0030 dv2159,2,29-Aug-10,35,2010
178059,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|ws|GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0030,-87.88511,41.73975,dv2160,UTB0030 dv2160,2,29-Aug-10,35,2010
178060,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|ws|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0030,-87.88511,41.73975,dv2161,UTB0030 dv2161,2,29-Aug-10,35,2010
178086,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv2189,UTB0037 dv2189,2,29-Aug-10,35,2010
178087,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv2190,UTB0037 dv2190,2,29-Aug-10,35,2010
178088,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv2191,UTB0037 dv2191,2,29-Aug-10,35,2010
178089,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv2192,UTB0037 dv2192,2,29-Aug-10,35,2010
178090,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv2193,UTB0037 dv2193,2,29-Aug-10,35,2010
178069,Desplaines Valley MAD,lg,210 S. 8th Ave.,LA GRANGE,60525,210 S. 8th Ave._LA GRANGE_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lg|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0033,-87.86581,41.81025,dv2170,UTB0033 dv2170,2,29-Aug-10,35,2010
178070,Desplaines Valley MAD,lg,210 S. 8th Ave.,LA GRANGE,60525,210 S. 8th Ave._LA GRANGE_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lg|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0033,-87.86581,41.81025,dv2171,UTB0033 dv2171,2,29-Aug-10,35,2010
178071,Desplaines Valley MAD,lg,210 S. 8th Ave.,LA GRANGE,60525,210 S. 8th Ave._LA GRANGE_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lg|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0033,-87.86581,41.81025,dv2172,UTB0033 dv2172,2,29-Aug-10,35,2010
178072,Desplaines Valley MAD,lg,210 S. 8th Ave.,LA GRANGE,60525,210 S. 8th Ave._LA GRANGE_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lg|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0033,-87.86581,41.81025,dv2173,UTB0033 dv2173,2,29-Aug-10,35,2010
178073,Desplaines Valley MAD,lg,210 S. 8th Ave.,LA GRANGE,60525,210 S. 8th Ave._LA GRANGE_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lg|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0033,-87.86581,41.81025,dv2174,UTB0033 dv2174,2,29-Aug-10,35,2010
179944,Northwest MAD,NWNB1,2005 LA VIGNE LN,NORTHBROOK,60056,2005 LA VIGNE LN_NORTHBROOK_60056,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB1|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,14-Sep-10,Culex,PIPIENS/RESTUANS,UTB0436,-87.860278,42.115833,891,UTB0436 891,2,29-Aug-10,35,2010
178064,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0032,-87.85477,41.76822,dv2165,UTB0032 dv2165,2,29-Aug-10,35,2010
178065,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0032,-87.85477,41.76822,dv2166,UTB0032 dv2166,2,29-Aug-10,35,2010
178066,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0032,-87.85477,41.76822,dv2167,UTB0032 dv2167,2,29-Aug-10,35,2010
178067,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0032,-87.85477,41.76822,dv2168,UTB0032 dv2168,2,29-Aug-10,35,2010
178068,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0032,-87.85477,41.76822,dv2169,UTB0032 dv2169,2,29-Aug-10,35,2010
177909,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,02-Sep-10,Culex,PIPIENS/RESTUANS,UTB0433,-87.8411,42.06308,881,UTB0433 881,2,29-Aug-10,35,2010
177910,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,02-Sep-10,Culex,PIPIENS/RESTUANS,UTB0433,-87.8411,42.06308,882,UTB0433 882,2,29-Aug-10,35,2010
177911,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,02-Sep-10,Culex,PIPIENS/RESTUANS,UTB0433,-87.8411,42.06308,883,UTB0433 883,2,29-Aug-10,35,2010
178076,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0035,-87.83992,41.83077,dv2177,UTB0035 dv2177,2,29-Aug-10,35,2010
178077,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0035,-87.83992,41.83077,dv2178,UTB0035 dv2178,2,29-Aug-10,35,2010
178078,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0035,-87.83992,41.83077,dv2179,UTB0035 dv2179,2,29-Aug-10,35,2010
178079,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0035,-87.83992,41.83077,dv2180,UTB0035 dv2180,2,29-Aug-10,35,2010
178080,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0035,-87.83992,41.83077,dv2181,UTB0035 dv2181,2,29-Aug-10,35,2010
180003,Northwest MAD,NWPR2,8600 N. MILWAUKEE AVE.,NILES,60714,8600 N. MILWAUKEE AVE._NILES_60714,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPR2|GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,14-Sep-10,Culex,PIPIENS/RESTUANS,UTB0438,-87.831669,42.033113,897,UTB0438 897,2,29-Aug-10,35,2010
178110,Desplaines Valley MAD,fp,7900 MADISON,FOREST PARK,60130,7900 MADISON_FOREST PARK_60130,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|fp|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0042,-87.82575,41.8755,dv2213,UTB0042 dv2213,2,29-Aug-10,35,2010
178111,Desplaines Valley MAD,fp,7900 MADISON,FOREST PARK,60130,7900 MADISON_FOREST PARK_60130,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|fp|GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0042,-87.82575,41.8755,dv2214,UTB0042 dv2214,2,29-Aug-10,35,2010
178097,Desplaines Valley MAD,rf,Keystone & Greenfield,RIVER FOREST,60305,Keystone & Greenfield_RIVER FOREST_60305,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rf|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0040,-87.82272,41.9058,dv2200,UTB0040 dv2200,2,29-Aug-10,35,2010
178098,Desplaines Valley MAD,rf,Keystone & Greenfield,RIVER FOREST,60305,Keystone & Greenfield_RIVER FOREST_60305,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rf|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0040,-87.82272,41.9058,dv2201,UTB0040 dv2201,2,29-Aug-10,35,2010
178099,Desplaines Valley MAD,rf,Keystone & Greenfield,RIVER FOREST,60305,Keystone & Greenfield_RIVER FOREST_60305,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rf|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0040,-87.82272,41.9058,dv2202,UTB0040 dv2202,2,29-Aug-10,35,2010
178100,Desplaines Valley MAD,rf,Keystone & Greenfield,RIVER FOREST,60305,Keystone & Greenfield_RIVER FOREST_60305,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rf|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0040,-87.82272,41.9058,dv2203,UTB0040 dv2203,2,29-Aug-10,35,2010
178101,Desplaines Valley MAD,rf,Keystone & Greenfield,RIVER FOREST,60305,Keystone & Greenfield_RIVER FOREST_60305,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rf|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0040,-87.82272,41.9058,dv2204,UTB0040 dv2204,2,29-Aug-10,35,2010
178051,Desplaines Valley MAD,rp,Roberts Rd. & 84th Pl.,JUSTICE,60458,Roberts Rd. & 84th Pl._JUSTICE_60458,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0029,-87.81937,41.73735,dv2152,UTB0029 dv2152,2,29-Aug-10,35,2010
178052,Desplaines Valley MAD,rp,Roberts Rd. & 84th Pl.,JUSTICE,60458,Roberts Rd. & 84th Pl._JUSTICE_60458,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0029,-87.81937,41.73735,dv2153,UTB0029 dv2153,2,29-Aug-10,35,2010
178053,Desplaines Valley MAD,rp,Roberts Rd. & 84th Pl.,JUSTICE,60458,Roberts Rd. & 84th Pl._JUSTICE_60458,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rp|GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0029,-87.81937,41.73735,dv2154,UTB0029 dv2154,2,29-Aug-10,35,2010
178054,Desplaines Valley MAD,rp,Roberts Rd. & 84th Pl.,JUSTICE,60458,Roberts Rd. & 84th Pl._JUSTICE_60458,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rp|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0029,-87.81937,41.73735,dv2155,UTB0029 dv2155,2,29-Aug-10,35,2010
178055,Desplaines Valley MAD,rp,Roberts Rd. & 84th Pl.,JUSTICE,60458,Roberts Rd. & 84th Pl._JUSTICE_60458,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rp|GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,09-Sep-10,Culex,PIPIENS/RESTUANS,UTB0029,-87.81937,41.73735,dv2156,UTB0029 dv2156,2,29-Aug-10,35,2010
178112,Desplaines Valley MAD,NE,26TH & HARLEM,NORTH RIVERSIDE,60546,26TH & HARLEM_NORTH RIVERSIDE_60546,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|NE|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0043,-87.80665,41.84341,dv2215,UTB0043 dv2215,2,29-Aug-10,35,2010
178113,Desplaines Valley MAD,NE,26TH & HARLEM,NORTH RIVERSIDE,60546,26TH & HARLEM_NORTH RIVERSIDE_60546,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|NE|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0043,-87.80665,41.84341,dv2216,UTB0043 dv2216,2,29-Aug-10,35,2010
178114,Desplaines Valley MAD,NE,26TH & HARLEM,NORTH RIVERSIDE,60546,26TH & HARLEM_NORTH RIVERSIDE_60546,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|NE|GRAVID TRAP,18,Female,PCRWNV,NEGATIVE,0,10-Sep-10,Culex,PIPIENS/RESTUANS,UTB0043,-87.80665,41.84341,dv2217,UTB0043 dv2217,2,29-Aug-10,35,2010
